BusinessEntityID,CreditCardID,ModifiedDate
7581,2044,Oct  2 2013 12:00AM
7582,14089,Jun 30 2014 12:00AM
7583,3724,Nov 24 2013 12:00AM
7584,19004,May 25 2014 12:00AM
7585,6531,Oct 14 2013 12:00AM
7586,15039,Mar 27 2013 12:00AM
7587,8115,Jul 19 2011 12:00AM
7588,16841,Jul 17 2013 12:00AM
7589,2580,May  1 2014 12:00AM
7590,13597,Apr 12 2014 12:00AM
7591,785,Jul 18 2013 12:00AM
7592,11928,Jun  5 2014 12:00AM
7593,9432,Jul  2 2013 12:00AM
7594,13164,Aug 21 2013 12:00AM
7595,18580,Jan  3 2014 12:00AM
7596,17457,Aug 21 2013 12:00AM
7597,14003,Jul 26 2013 12:00AM
7598,9753,Nov 14 2013 12:00AM
7599,9956,May 11 2014 12:00AM
7600,17801,Jul  5 2011 12:00AM
7601,3836,Apr 11 2014 12:00AM
7602,4534,Jun 16 2012 12:00AM
7603,7833,Feb 14 2013 12:00AM
7604,7780,May  1 2014 12:00AM
7605,12446,Aug 26 2013 12:00AM
7606,7744,Oct  8 2013 12:00AM
7607,11704,Aug  9 2011 12:00AM
7608,14385,Dec  9 2013 12:00AM
7609,314,Apr  6 2014 12:00AM
7610,9357,Mar 27 2014 12:00AM
7611,17991,Feb 14 2014 12:00AM
7612,12563,Sep  8 2012 12:00AM
7613,18210,Feb 20 2014 12:00AM
7614,13315,Jul  8 2011 12:00AM
7615,3833,Jan 13 2014 12:00AM
7616,17643,Dec  4 2013 12:00AM
7617,18575,Jul 21 2013 12:00AM
7618,17664,Aug  9 2013 12:00AM
7619,16658,Jun  2 2013 12:00AM
7620,14948,Jun 13 2011 12:00AM
7621,17943,Mar  2 2013 12:00AM
7622,11791,Nov 22 2013 12:00AM
7623,2685,Mar 15 2012 12:00AM
7624,3910,Mar 15 2014 12:00AM
7625,14957,May 13 2014 12:00AM
7626,8498,Jul 17 2013 12:00AM
7627,12084,Apr 14 2014 12:00AM
7628,13492,Oct 10 2013 12:00AM
7629,4259,Jul  6 2013 12:00AM
7630,5474,Jun 16 2014 12:00AM
7631,14383,Aug 11 2012 12:00AM
7632,17292,May 27 2013 12:00AM
7633,14439,Jun 13 2014 12:00AM
7634,15985,Oct  6 2013 12:00AM
7635,11163,Jul  5 2013 12:00AM
7636,6905,Mar  9 2014 12:00AM
7637,13538,Sep  7 2013 12:00AM
7638,4237,Sep  7 2013 12:00AM
7639,3698,Mar 30 2014 12:00AM
7640,5564,Sep  6 2013 12:00AM
7641,10174,Dec 15 2013 12:00AM
7642,18843,Dec 14 2013 12:00AM
7643,5149,Jun 27 2014 12:00AM
7644,265,Oct  4 2013 12:00AM
7645,18063,Dec 15 2011 12:00AM
7646,2953,Oct 24 2012 12:00AM
7647,1045,Nov 30 2013 12:00AM
7648,7868,Jun 19 2012 12:00AM
7649,1019,May  4 2014 12:00AM
7650,2767,Dec  2 2013 12:00AM
7651,1811,Dec 14 2011 12:00AM
7652,10414,Oct 27 2013 12:00AM
7653,10529,Feb 14 2012 12:00AM
7654,19124,Mar  4 2014 12:00AM
7655,18396,Apr 20 2013 12:00AM
7656,11455,Feb 15 2014 12:00AM
7657,12020,Feb  7 2012 12:00AM
7658,2653,Sep 30 2013 12:00AM
7659,15509,Jan 11 2014 12:00AM
7660,15431,Oct 18 2013 12:00AM
7661,9140,Sep  4 2013 12:00AM
7662,6275,Jul 20 2013 12:00AM
7663,10968,Apr  1 2013 12:00AM
7664,202,Oct 16 2013 12:00AM
7665,11969,Oct  9 2012 12:00AM
7666,4673,Oct 28 2013 12:00AM
7667,14110,Nov  2 2013 12:00AM
7668,18747,Apr 26 2014 12:00AM
7669,17691,Nov 10 2013 12:00AM
7670,16961,Jan  7 2014 12:00AM
7671,7679,Dec 20 2013 12:00AM
7672,16822,Jun 24 2013 12:00AM
7673,2153,Jun 16 2014 12:00AM
7674,3325,Sep 12 2013 12:00AM
7675,3747,Feb 10 2014 12:00AM
7676,12188,Feb 14 2014 12:00AM
7677,17104,Mar 10 2013 12:00AM
7678,4474,Jul 12 2013 12:00AM
7679,3496,Feb  3 2014 12:00AM
7680,10459,Jan 19 2014 12:00AM
7681,3071,Jun  1 2014 12:00AM
7682,15928,Aug 31 2013 12:00AM
7683,18280,Nov 18 2012 12:00AM
7684,4056,Sep 24 2013 12:00AM
7685,7458,May 20 2013 12:00AM
7686,13961,Jul 16 2013 12:00AM
7687,8604,Jun 19 2014 12:00AM
7688,13272,Oct 14 2011 12:00AM
7689,7022,Feb 15 2013 12:00AM
7690,16729,Aug 22 2013 12:00AM
7691,16788,Aug  4 2013 12:00AM
7692,17440,Aug 12 2012 12:00AM
7693,11459,Jun  1 2014 12:00AM
7694,4913,Feb 15 2013 12:00AM
7695,10313,Sep 26 2012 12:00AM
7696,12609,Mar 12 2014 12:00AM
7697,10829,Apr 28 2012 12:00AM
7698,7322,Dec 10 2013 12:00AM
7699,1604,Feb 14 2014 12:00AM
7700,2104,Apr 11 2014 12:00AM
7701,7938,Aug  9 2011 12:00AM
7702,16838,Aug  8 2013 12:00AM
7703,7358,Aug 13 2013 12:00AM
7704,13928,Dec 29 2013 12:00AM
7705,3814,Oct 29 2013 12:00AM
7706,14130,Jun 20 2012 12:00AM
7707,1412,Jul 11 2013 12:00AM
7708,7740,Nov  3 2012 12:00AM
7709,15641,Jun 29 2011 12:00AM
7710,11522,Feb 20 2014 12:00AM
7711,10168,Dec 11 2013 12:00AM
7712,16600,May 21 2014 12:00AM
7713,11535,Dec 28 2012 12:00AM
7714,4453,Nov 29 2011 12:00AM
7715,3048,May  2 2014 12:00AM
7716,9606,Apr 21 2014 12:00AM
7717,17161,May 27 2014 12:00AM
7718,15116,Jun 27 2013 12:00AM
7719,15644,Apr 15 2014 12:00AM
7720,6084,Feb 15 2013 12:00AM
7721,9790,Jul 27 2013 12:00AM
7722,12402,Mar 25 2014 12:00AM
7723,18565,Apr 14 2012 12:00AM
7724,8614,Mar 28 2014 12:00AM
7725,14936,Sep  6 2012 12:00AM
7726,6538,May 26 2012 12:00AM
7727,14641,Aug 13 2013 12:00AM
7728,11190,Jan 24 2014 12:00AM
7729,799,Aug 18 2013 12:00AM
7730,13642,Jan 10 2014 12:00AM
7731,16997,Nov 22 2012 12:00AM
7732,13362,Nov 30 2011 12:00AM
7733,11653,Jul 18 2013 12:00AM
7734,5293,Jan 18 2014 12:00AM
7735,17478,May  1 2014 12:00AM
7736,654,Nov 21 2013 12:00AM
7737,10913,May 18 2012 12:00AM
7738,4616,Apr 29 2014 12:00AM
7739,6063,Dec 13 2013 12:00AM
7740,1692,Jun 24 2014 12:00AM
7741,6965,Sep 13 2013 12:00AM
7742,13775,Jan 24 2012 12:00AM
7743,9380,Mar 30 2014 12:00AM
7744,14845,Mar 25 2014 12:00AM
7745,12749,Dec  2 2011 12:00AM
7746,7617,Jul 16 2013 12:00AM
7747,4904,Jul 15 2012 12:00AM
7748,17296,Mar 24 2014 12:00AM
7749,5634,Oct 16 2013 12:00AM
7750,12755,Aug  7 2013 12:00AM
7751,2548,May 20 2013 12:00AM
7752,3744,Jul  4 2013 12:00AM
7753,17663,Feb  5 2014 12:00AM
7754,8499,Aug 12 2011 12:00AM
7755,5966,Aug 26 2013 12:00AM
7756,5126,Mar 19 2014 12:00AM
7757,11059,Mar  3 2013 12:00AM
7758,1587,Mar  6 2014 12:00AM
7759,2854,Aug  7 2013 12:00AM
7760,7463,Dec 10 2013 12:00AM
7761,14453,Apr 11 2014 12:00AM
7762,6720,Aug 19 2013 12:00AM
7763,5137,Sep  5 2013 12:00AM
7764,8519,Aug 24 2013 12:00AM
7765,14821,Oct  9 2013 12:00AM
7766,9162,Nov 17 2013 12:00AM
7767,6269,Dec 13 2013 12:00AM
7768,18758,Apr 19 2013 12:00AM
7769,15493,Apr 30 2014 12:00AM
7770,16310,Mar 14 2014 12:00AM
7771,8037,Sep 29 2013 12:00AM
7772,4687,Aug  3 2013 12:00AM
7773,10708,Apr 24 2014 12:00AM
7774,4636,Sep 28 2013 12:00AM
7775,4650,Apr 29 2014 12:00AM
7776,17024,Aug 29 2013 12:00AM
7777,7234,Mar  6 2014 12:00AM
7778,5876,Apr  7 2014 12:00AM
7779,7119,Apr 26 2014 12:00AM
7780,11593,Jun 28 2014 12:00AM
7781,5330,Dec  5 2013 12:00AM
7782,709,Jun  9 2014 12:00AM
7783,17194,Jul  3 2013 12:00AM
7784,746,Dec 17 2013 12:00AM
7785,2383,Jan 24 2013 12:00AM
7786,14694,May  4 2013 12:00AM
7787,2257,Nov  3 2013 12:00AM
7788,2623,Sep 15 2012 12:00AM
7789,16643,Jul 15 2013 12:00AM
7790,11058,Apr 25 2014 12:00AM
7791,12696,Aug  8 2013 12:00AM
7792,11361,Dec 10 2013 12:00AM
7793,6501,Nov 29 2013 12:00AM
7794,1364,Mar  3 2013 12:00AM
7795,1294,Aug 12 2013 12:00AM
7796,608,Jul 19 2013 12:00AM
7797,17037,Mar 29 2014 12:00AM
7798,7064,Jul 11 2013 12:00AM
7799,5623,Feb 12 2014 12:00AM
7800,11788,Jul  4 2013 12:00AM
7801,9429,Sep 29 2012 12:00AM
7802,14388,May 28 2014 12:00AM
7803,8693,Mar 27 2014 12:00AM
7804,7141,Aug  3 2013 12:00AM
7805,1306,Oct 10 2013 12:00AM
7806,8987,Aug 27 2013 12:00AM
7807,13430,May 27 2014 12:00AM
7808,17933,Jun 30 2014 12:00AM
7809,17154,Apr  9 2013 12:00AM
7810,17980,Dec 11 2012 12:00AM
7811,10449,Dec  8 2013 12:00AM
7812,4853,Sep 13 2013 12:00AM
7813,10203,May 16 2014 12:00AM
7814,5018,Jul 16 2013 12:00AM
7815,15814,Oct 29 2013 12:00AM
7816,4340,Apr  1 2014 12:00AM
7817,3592,Apr  3 2014 12:00AM
7818,226,Nov  8 2013 12:00AM
7819,4383,Mar  3 2014 12:00AM
7820,17887,Mar 22 2012 12:00AM
7821,1231,Aug  2 2013 12:00AM
7822,17476,Sep  2 2013 12:00AM
7823,17151,May  5 2014 12:00AM
7824,14781,Aug 28 2012 12:00AM
7825,11218,Mar  5 2014 12:00AM
7826,6186,Mar 18 2012 12:00AM
7827,7306,Feb 24 2014 12:00AM
7828,7068,May  7 2014 12:00AM
7829,6138,Mar 14 2012 12:00AM
7830,7519,Dec  6 2013 12:00AM
7831,11847,Jun 19 2014 12:00AM
7832,18970,Apr  5 2014 12:00AM
7833,4163,May 11 2014 12:00AM
7834,13806,May  5 2014 12:00AM
7835,15445,Nov  5 2013 12:00AM
7836,646,Feb 24 2014 12:00AM
7837,15930,Jun 16 2014 12:00AM
7838,18473,Dec 27 2013 12:00AM
7839,11253,Apr 24 2013 12:00AM
7840,375,Mar 16 2014 12:00AM
7841,12118,Sep  2 2013 12:00AM
7842,6748,Apr  4 2013 12:00AM
7843,3785,Sep 28 2013 12:00AM
7844,4090,Nov 26 2013 12:00AM
7845,6122,Oct 12 2012 12:00AM
7846,13588,Feb  2 2014 12:00AM
7847,16231,May 10 2014 12:00AM
7848,17572,Dec 19 2013 12:00AM
7849,16941,Jan 26 2012 12:00AM
7850,9966,May 19 2014 12:00AM
7851,11640,Nov  7 2013 12:00AM
7852,10022,Jun 26 2011 12:00AM
7853,8880,Mar 15 2014 12:00AM
7854,5982,Apr 30 2014 12:00AM
7855,5603,Sep 27 2013 12:00AM
7856,3423,May 28 2014 12:00AM
7857,4047,Nov 12 2012 12:00AM
7858,1884,Oct 12 2013 12:00AM
7859,8455,Dec  5 2013 12:00AM
7860,14869,Jan 21 2014 12:00AM
7861,13509,May  6 2012 12:00AM
7862,11160,Mar 21 2014 12:00AM
7863,14295,Jun  6 2014 12:00AM
7864,12954,Jan 15 2014 12:00AM
7865,18482,Oct  6 2013 12:00AM
7866,13954,Sep  2 2012 12:00AM
7867,18166,Jul 11 2013 12:00AM
7868,15604,Jul  7 2013 12:00AM
7869,8685,Mar 12 2013 12:00AM
7870,17162,Sep 20 2013 12:00AM
7871,866,Jul 26 2013 12:00AM
7872,4126,Jun 17 2012 12:00AM
7873,3337,Apr 15 2014 12:00AM
7874,1436,Mar 21 2014 12:00AM
7875,9491,Feb 22 2014 12:00AM
7876,8766,Nov 28 2011 12:00AM
7877,10875,Nov 30 2013 12:00AM
7878,5806,Sep 16 2013 12:00AM
7879,7066,Aug 23 2013 12:00AM
7880,5908,May  1 2014 12:00AM
7881,1971,Jul 20 2011 12:00AM
7882,10845,Nov  8 2011 12:00AM
7883,13292,Apr 15 2014 12:00AM
7884,15216,Aug 16 2013 12:00AM
7885,16912,Jun  1 2014 12:00AM
7886,9459,Dec 10 2013 12:00AM
7887,3001,Apr  2 2012 12:00AM
7888,436,May 18 2014 12:00AM
7889,17849,Jun 14 2014 12:00AM
7890,693,Jul 20 2013 12:00AM
7891,7084,Jan 30 2014 12:00AM
7892,18738,May 16 2014 12:00AM
7893,6234,Apr 10 2013 12:00AM
7894,5158,Jul 19 2013 12:00AM
7895,2887,May 11 2014 12:00AM
7896,16171,Jun 27 2012 12:00AM
7897,11286,Feb  7 2013 12:00AM
7898,14596,Apr  7 2014 12:00AM
7899,3768,Aug 13 2013 12:00AM
7900,8538,Apr 26 2013 12:00AM
7901,13513,Jul 16 2013 12:00AM
7902,17210,May 25 2013 12:00AM
7903,6657,Apr 14 2014 12:00AM
7904,1191,Jul 16 2013 12:00AM
7905,3106,Mar  3 2014 12:00AM
7906,10035,Apr 24 2014 12:00AM
7907,2196,Sep 21 2013 12:00AM
7908,3715,Apr 18 2013 12:00AM
7909,17483,Sep 28 2013 12:00AM
7910,16730,Jun 27 2011 12:00AM
7911,1189,Aug 19 2013 12:00AM
7912,3541,Nov 27 2013 12:00AM
7913,10598,Jan  4 2014 12:00AM
7914,16071,Aug 23 2013 12:00AM
7915,4862,Jun 12 2013 12:00AM
7916,10013,Oct 15 2013 12:00AM
7917,17258,Sep  1 2013 12:00AM
7918,15328,Apr  7 2014 12:00AM
7919,1064,Oct 22 2013 12:00AM
7920,18921,Mar  7 2014 12:00AM
7921,1149,Nov 27 2011 12:00AM
7922,10347,Aug  2 2013 12:00AM
7923,3084,Apr 26 2014 12:00AM
7924,3246,Apr 18 2012 12:00AM
7925,412,Sep 18 2011 12:00AM
7926,2976,Aug 20 2013 12:00AM
7927,15114,Sep 13 2013 12:00AM
7928,7591,Dec 12 2013 12:00AM
7929,14813,Jul 29 2013 12:00AM
7930,7230,Mar 14 2012 12:00AM
7931,5916,Nov  4 2012 12:00AM
7932,8982,Nov 23 2011 12:00AM
7933,13103,May 21 2014 12:00AM
7934,12406,Jan  4 2014 12:00AM
7935,8543,Nov 10 2013 12:00AM
7936,2211,Mar 17 2014 12:00AM
7937,15676,Aug 21 2013 12:00AM
7938,9643,May 17 2014 12:00AM
7939,8128,Mar 30 2013 12:00AM
7940,16420,Jun 24 2014 12:00AM
7941,12111,Oct 17 2011 12:00AM
7942,10257,Jul 20 2011 12:00AM
7943,12327,Jan  4 2014 12:00AM
7944,10297,Jun  8 2013 12:00AM
7945,12250,Oct 28 2013 12:00AM
7946,7733,Nov 23 2013 12:00AM
7947,16647,Feb 12 2014 12:00AM
7948,5015,Jun  4 2014 12:00AM
7949,14969,Apr 28 2014 12:00AM
7950,2770,Nov 21 2013 12:00AM
7951,16668,Oct 21 2011 12:00AM
7952,7178,Apr 13 2014 12:00AM
7953,17416,Aug  8 2012 12:00AM
7954,16348,Sep  6 2011 12:00AM
7955,8269,Jun 18 2013 12:00AM
7956,5428,Dec 11 2011 12:00AM
7957,14238,May 21 2014 12:00AM
7958,6959,Nov 28 2011 12:00AM
7959,14397,Apr 30 2014 12:00AM
7960,6846,Dec 20 2012 12:00AM
7961,4153,Dec 28 2011 12:00AM
7962,4837,Aug  9 2012 12:00AM
7963,17579,Apr  7 2013 12:00AM
7964,18849,Apr  5 2013 12:00AM
7965,8560,Feb  7 2014 12:00AM
7966,6853,Jul  8 2013 12:00AM
7967,15522,Feb  5 2014 12:00AM
7968,3335,May 26 2013 12:00AM
7969,1392,Jul 25 2013 12:00AM
7970,1987,Sep  6 2011 12:00AM
7971,4309,Feb 19 2014 12:00AM
7972,19072,Apr 21 2014 12:00AM
7973,4716,Mar  2 2013 12:00AM
7974,18668,Jan  1 2014 12:00AM
7975,16261,Aug 11 2013 12:00AM
7976,18275,May 25 2014 12:00AM
7977,4434,Apr  5 2014 12:00AM
7978,760,Feb 24 2014 12:00AM
7979,15011,Jul 26 2013 12:00AM
7980,4009,Dec  9 2013 12:00AM
7981,19102,Feb  6 2014 12:00AM
7982,15274,Jan 26 2014 12:00AM
7983,18188,Aug 28 2012 12:00AM
7984,15327,Sep 12 2013 12:00AM
7985,12780,Jan 19 2014 12:00AM
7986,9234,Mar 23 2013 12:00AM
7987,4405,May 30 2014 12:00AM
7988,7180,Jan 29 2014 12:00AM
7989,16409,Aug 31 2013 12:00AM
7990,14684,Aug 14 2013 12:00AM
7991,10549,Dec 23 2012 12:00AM
7992,1946,Dec 16 2013 12:00AM
7993,6286,Apr  3 2014 12:00AM
7994,8520,Jan 12 2014 12:00AM
7995,11105,Mar 22 2014 12:00AM
7996,12277,May 30 2014 12:00AM
7997,15902,Jan 16 2013 12:00AM
7998,19085,Feb  7 2014 12:00AM
7999,9694,Sep  6 2013 12:00AM
8000,17180,Apr  8 2014 12:00AM
8001,9425,Aug  8 2013 12:00AM
8002,12383,Feb  7 2013 12:00AM
8003,16639,Dec 31 2013 12:00AM
8004,6436,Sep 12 2013 12:00AM
8005,15554,Oct 31 2013 12:00AM
8006,9861,Jun 15 2014 12:00AM
8007,7385,May 28 2014 12:00AM
8008,7431,Jun  9 2014 12:00AM
8009,4423,Feb  3 2013 12:00AM
8010,13024,Apr 12 2014 12:00AM
8011,17415,Sep 10 2013 12:00AM
8012,272,Mar  1 2014 12:00AM
8013,12670,May 15 2014 12:00AM
8014,4012,Nov 13 2013 12:00AM
8015,19104,May  6 2014 12:00AM
8016,6552,Oct  6 2013 12:00AM
8017,13794,Mar 18 2014 12:00AM
8018,1091,Mar 17 2013 12:00AM
8019,1910,Jan 13 2014 12:00AM
8020,7361,Oct  6 2013 12:00AM
8021,8842,Feb 10 2012 12:00AM
8022,12418,Aug  5 2013 12:00AM
8023,11903,Apr 10 2014 12:00AM
8024,6032,Nov 26 2013 12:00AM
8025,18644,Apr 21 2013 12:00AM
8026,15843,Sep 21 2013 12:00AM
8027,9977,May  4 2012 12:00AM
8028,2080,Mar 26 2014 12:00AM
8029,12564,Apr 14 2012 12:00AM
8030,7813,Jul 27 2013 12:00AM
8031,11883,Mar 19 2012 12:00AM
8032,1557,Mar 17 2014 12:00AM
8033,12474,Jan  8 2014 12:00AM
8034,453,Mar 29 2012 12:00AM
8035,12139,Mar 17 2013 12:00AM
8036,18425,Dec 13 2013 12:00AM
8037,14896,Apr  3 2013 12:00AM
8038,14687,Jul 21 2011 12:00AM
8039,2534,Mar 26 2014 12:00AM
8040,12105,Mar 12 2014 12:00AM
8041,10287,May  9 2014 12:00AM
8042,1664,Feb 15 2014 12:00AM
8043,13706,Sep 27 2013 12:00AM
8044,2467,Jun 24 2011 12:00AM
8045,9225,Jan 16 2014 12:00AM
8046,17588,Nov 24 2013 12:00AM
8047,7838,Aug  8 2013 12:00AM
8048,542,Sep  8 2012 12:00AM
8049,18486,Apr  6 2014 12:00AM
8050,2286,Mar 25 2014 12:00AM
8051,14730,Oct 13 2013 12:00AM
8052,16114,Jul  8 2013 12:00AM
8053,5821,Mar 10 2014 12:00AM
8054,6108,Dec 16 2013 12:00AM
8055,17687,Apr  7 2014 12:00AM
8056,1361,Aug  6 2013 12:00AM
8057,15462,Jun 26 2014 12:00AM
8058,5358,Nov 24 2013 12:00AM
8059,9260,Jan 12 2014 12:00AM
8060,5480,Apr 13 2014 12:00AM
8061,15051,Sep 24 2012 12:00AM
8062,4586,Feb 12 2013 12:00AM
8063,5219,Apr  1 2012 12:00AM
8064,14060,Oct  1 2013 12:00AM
8065,2526,Sep 19 2013 12:00AM
8066,9806,Oct  7 2012 12:00AM
8067,15096,Dec 15 2013 12:00AM
8068,15547,Sep  1 2013 12:00AM
8069,15102,Jun 30 2012 12:00AM
8070,14353,Dec  7 2012 12:00AM
8071,19110,Mar 31 2012 12:00AM
8072,833,Oct 13 2013 12:00AM
8073,14266,Jan 11 2014 12:00AM
8074,15395,Jul 31 2012 12:00AM
8075,1748,Feb 12 2012 12:00AM
8076,6457,May 10 2014 12:00AM
8077,11520,Feb 17 2012 12:00AM
8078,5639,Jul 26 2013 12:00AM
8079,370,Mar 30 2012 12:00AM
8080,16966,Mar  7 2014 12:00AM
8081,318,Jul  4 2012 12:00AM
8082,11449,May 22 2014 12:00AM
8083,15463,Jul 10 2013 12:00AM
8084,615,Sep 30 2013 12:00AM
8085,7013,Mar 23 2013 12:00AM
8086,16465,Dec 15 2013 12:00AM
8087,14809,Jan 27 2014 12:00AM
8088,13145,Oct 11 2013 12:00AM
8089,17876,May  4 2014 12:00AM
8090,19100,Aug  9 2013 12:00AM
8091,4578,Oct 22 2012 12:00AM
8092,8857,Sep 18 2013 12:00AM
8093,16473,Jan 16 2012 12:00AM
8094,95,Mar  6 2014 12:00AM
8095,17894,Sep  4 2012 12:00AM
8096,2323,May 11 2014 12:00AM
8097,14303,Nov 18 2011 12:00AM
8098,432,Nov 23 2013 12:00AM
8099,949,Oct  4 2011 12:00AM
8100,17845,Dec 31 2012 12:00AM
8101,4255,Jun 29 2014 12:00AM
8102,9764,Jul  8 2013 12:00AM
8103,12509,Sep  8 2013 12:00AM
8104,4069,Jan  2 2014 12:00AM
8105,16655,Jan 12 2013 12:00AM
8106,16371,Nov  3 2011 12:00AM
8107,6832,Jun  8 2014 12:00AM
8108,732,Apr 17 2014 12:00AM
8109,7894,May 19 2014 12:00AM
8110,13446,Aug  2 2013 12:00AM
8111,7113,Jan 28 2014 12:00AM
8112,2142,Jun 18 2014 12:00AM
8113,9996,Oct  6 2013 12:00AM
8114,14626,Dec 14 2013 12:00AM
8115,8720,Feb  9 2014 12:00AM
8116,17549,Mar 26 2014 12:00AM
8117,11647,Sep 30 2013 12:00AM
8118,17355,Jul 15 2011 12:00AM
8119,5430,Sep 22 2013 12:00AM
8120,12222,May 10 2014 12:00AM
8121,13654,Feb  3 2014 12:00AM
8122,5192,Sep  6 2013 12:00AM
8123,17925,Aug 23 2013 12:00AM
8124,8462,Jul 30 2013 12:00AM
8125,12166,Aug  7 2013 12:00AM
8126,3736,Sep 16 2012 12:00AM
8127,8998,Apr 22 2014 12:00AM
8128,2916,Jun 28 2014 12:00AM
8129,440,Aug  6 2013 12:00AM
8130,6722,Jul 30 2013 12:00AM
8131,2192,Mar 23 2014 12:00AM
8132,16481,Feb  5 2014 12:00AM
8133,3797,Jul 28 2013 12:00AM
8134,1613,Jun 23 2014 12:00AM
8135,6414,Jul 29 2013 12:00AM
8136,16062,Aug 20 2013 12:00AM
8137,14364,Aug 26 2011 12:00AM
8138,6539,Feb 10 2014 12:00AM
8139,10254,Oct  4 2011 12:00AM
8140,8540,Dec 28 2012 12:00AM
8141,15629,Sep 10 2013 12:00AM
8142,13303,Oct 20 2013 12:00AM
8143,17364,Jul 13 2013 12:00AM
8144,5808,Sep 20 2013 12:00AM
8145,17236,Aug 14 2013 12:00AM
8146,5366,Dec 17 2013 12:00AM
8147,11914,Apr 22 2012 12:00AM
8148,11820,Dec 25 2013 12:00AM
8149,5679,Jun 13 2013 12:00AM
8150,6836,Jan  5 2012 12:00AM
8151,5121,Oct 22 2013 12:00AM
8152,11195,Jun 27 2014 12:00AM
8153,13674,Sep  1 2012 12:00AM
8154,12090,Sep  2 2013 12:00AM
8155,15495,Aug 10 2013 12:00AM
8156,14332,Dec 30 2013 12:00AM
8157,18102,Oct 18 2013 12:00AM
8158,15249,Mar 22 2014 12:00AM
8159,14925,Feb 18 2014 12:00AM
8160,17152,Apr 19 2014 12:00AM
8161,10439,Nov 14 2013 12:00AM
8162,15196,Mar 30 2013 12:00AM
8163,6133,Apr 13 2014 12:00AM
8164,15255,Apr 26 2014 12:00AM
8165,18000,Oct 25 2013 12:00AM
8166,19028,Jun  4 2012 12:00AM
8167,14777,Oct  9 2013 12:00AM
8168,5086,Jan 13 2012 12:00AM
8169,13106,Jul 28 2012 12:00AM
8170,9874,Oct  5 2013 12:00AM
8171,8906,Dec 10 2013 12:00AM
8172,5501,Jun 27 2012 12:00AM
8173,9310,Jun 18 2014 12:00AM
8174,4091,Nov  5 2013 12:00AM
8175,4565,Feb  1 2014 12:00AM
8176,17488,May  2 2014 12:00AM
8177,13637,Oct 26 2013 12:00AM
8178,15358,Mar 25 2014 12:00AM
8179,14135,Jan 13 2013 12:00AM
8180,12225,Mar 17 2014 12:00AM
8181,5051,Jul 14 2013 12:00AM
8182,8368,Jun  7 2014 12:00AM
8183,16796,May 12 2014 12:00AM
8184,7406,Oct 11 2011 12:00AM
8185,3584,Jun 21 2011 12:00AM
8186,5386,Apr  7 2014 12:00AM
8187,18492,May 22 2013 12:00AM
8188,13517,May 24 2014 12:00AM
8189,7069,Aug 21 2012 12:00AM
8190,1767,Oct 14 2013 12:00AM
8191,4124,Jan  4 2014 12:00AM
8192,18704,Sep  4 2011 12:00AM
8193,16135,Aug  5 2013 12:00AM
8194,2934,Mar  3 2014 12:00AM
8195,11999,Oct 11 2013 12:00AM
8196,7286,Sep  6 2012 12:00AM
8197,4063,Sep 22 2013 12:00AM
8198,6380,Jan 20 2013 12:00AM
8199,5190,Nov 16 2013 12:00AM
8200,17057,May 28 2014 12:00AM
8201,2393,May 19 2014 12:00AM
8202,3975,Apr 15 2014 12:00AM
8203,8461,Apr 20 2013 12:00AM
8204,2206,Aug 30 2013 12:00AM
8205,12661,Mar 11 2014 12:00AM
8206,1733,Oct 27 2013 12:00AM
8207,8715,Sep 13 2013 12:00AM
8208,15124,Dec  3 2012 12:00AM
8209,4652,Nov 25 2013 12:00AM
8210,10323,Dec 11 2013 12:00AM
8211,8380,Oct  9 2013 12:00AM
8212,10889,Jul 24 2013 12:00AM
8213,18641,Jun 22 2014 12:00AM
8214,8877,Oct 27 2013 12:00AM
8215,2378,Feb 22 2014 12:00AM
8216,15967,Jul 30 2013 12:00AM
8217,17419,Apr 22 2014 12:00AM
8218,2327,Jul  6 2013 12:00AM
8219,10243,Feb 16 2014 12:00AM
8220,17688,Apr 13 2014 12:00AM
8221,6738,May 20 2014 12:00AM
8222,4002,May 15 2014 12:00AM
8223,4276,Aug 21 2013 12:00AM
8224,17456,Jan  5 2014 12:00AM
8225,1451,Dec  8 2013 12:00AM
8226,3074,Nov  5 2013 12:00AM
8227,11025,Feb 25 2014 12:00AM
8228,13009,Jan 19 2014 12:00AM
8229,8605,Jul  5 2013 12:00AM
8230,14058,Jul 18 2013 12:00AM
8231,4933,Nov 23 2013 12:00AM
8232,1150,Jul 23 2012 12:00AM
8233,3970,Sep  5 2013 12:00AM
8234,17667,Dec 24 2013 12:00AM
8235,10906,Jan 22 2013 12:00AM
8236,3220,Mar  8 2014 12:00AM
8237,5511,Jan 24 2012 12:00AM
8238,7560,Aug 14 2013 12:00AM
8239,6855,May 17 2014 12:00AM
8240,1323,Sep 22 2013 12:00AM
8241,16987,Nov  1 2011 12:00AM
8242,16524,Apr 18 2014 12:00AM
8243,16337,Mar 11 2012 12:00AM
8244,9742,Apr 28 2014 12:00AM
8245,9462,Mar 23 2014 12:00AM
8246,15383,Sep 12 2011 12:00AM
8247,12436,Dec 13 2013 12:00AM
8248,1362,Sep 17 2013 12:00AM
8249,12843,May 21 2013 12:00AM
8250,18429,Apr 24 2013 12:00AM
8251,17333,Jul 17 2013 12:00AM
8252,15720,May 25 2014 12:00AM
